sample_id,smiles,logBB,bbb_class,has_logbb,outer_fold,outer_stratum,ATSC0c,TopoPSA(NO),nO,ATSC1c,nHBAcc,DPSA4,TopoPSA,SMR_VSA1,PEOE_VSA1,SlogP_VSA2,PNSA3,DPSA3,TPSA
1773,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,,0,False,1,unlabeled_class_0,0.4961643654281362,97.54,4.0,-0.3748333988116915,4.0,22.270775363476613,114.3,16.835593968657875,0.0,29.13320398131724,-35.778938294011915,51.530922556788504,164.8286207137266
1774,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,,1,False,1,unlabeled_class_1,1.248095905660424,112.73,4.0,-0.8284346278859479,4.0,36.41340813158517,112.73,19.49013894705617,16.156983476009223,39.87378353064196,-55.88131902457142,80.94513920244859,184.8133333727
1775,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,,1,False,4,unlabeled_class_1,1.2733757049084746,112.73,4.0,-0.835352114603339,5.0,39.90661753509986,138.03,19.49013894705617,16.156983476009223,44.958669121209525,-59.10242890515272,84.28310525507796,186.7453553325387
1776,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,,0,False,2,unlabeled_class_0,0.825116701356707,79.10999999999999,2.0,-0.5293472617394421,2.0,24.122167529655805,79.10999999999999,9.901064578912528,15.824173392950096,22.101652032887724,-38.62341467475118,61.2746559696178,128.25654761467277
1777,N[C@@H]1C[C@H]1c1ccccc1,,0,False,0,unlabeled_class_0,0.1811686378994368,26.02,0.0,-0.0817462334918181,1.0,11.038597363649655,26.02,0.0,5.733667477162185,6.041840829147961,-10.826475736848886,25.211597270872673,17.92697733714477
1778,Nc1c2c(nc3ccccc13)CCCC2,,0,False,0,unlabeled_class_0,0.320532359575226,38.91,0.0,-0.1818674810460636,2.0,13.330970280201974,38.91,0.0,5.733667477162185,4.983978520947208,-14.291257630372508,29.051205927596975,30.89087741627333
1779,Nc1c2c(nc3ccccc13)CCC[C@@H]2O,,0,False,0,unlabeled_class_0,0.5235593482590637,59.14,1.0,-0.2886861464592591,3.0,17.571344031642415,59.14,5.106527394840706,10.84019487200289,10.090505915787912,-23.254782714296788,40.32658819208692,66.89826275600058
1780,Nc1cc(OCC2CC2)c(C(=O)N[C@H]2CN3CCC2CC3)cc1Cl,,0,False,3,unlabeled_class_0,0.9239010053243546,67.58999999999999,2.0,-0.4537442956142451,4.0,24.352802959422412,67.58999999999999,9.53140013787187,20.687228765819043,43.090081471600584,-26.931067117149343,47.74488673803951,67.77026219031382
1781,Nc1ccc(C(=O)O)c(O)c1,,1,False,0,unlabeled_class_1,1.087136358900911,83.55,3.0,-0.7014554726433125,3.0,29.49108882224292,83.55,15.007591973753234,15.946722266843596,16.182360077633263,-49.098891493111935,72.0019608963932,154.49058447258992
1782,Nc1ccc(S(=O)(=O)N2C[C@H]3CC[C@@H](CC3)C2)cc1,,0,False,1,unlabeled_class_0,0.4488431336475744,63.400000000000006,2.0,-0.2879675132933207,3.0,15.953738052235744,71.78,8.417796984328938,5.733667477162185,25.812525787450323,-24.06202977328964,40.08453018920933,85.521751833412
1783,Nc1cccc(-n2ccccc2=O)c1,,0,False,0,unlabeled_class_0,0.4772662499448944,48.02,1.0,-0.3085846064122729,2.0,18.957113524461526,48.02,0.0,5.733667477162185,4.567099647791355,-21.863114111042577,40.70181934301257,64.1024134358843
1784,Nc1nc(=S)c2[nH]cnc2[nH]1,,1,False,2,unlabeled_class_1,0.6724665620958538,83.38,0.0,-0.5748448672889889,4.0,29.05980503089674,115.47,0.0,15.7016245190566,19.93591408378883,-25.4669632210252,48.763140772532864,89.05833806211434
1785,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,,1,False,0,unlabeled_class_1,0.9551539458982892,129.62,0.0,-0.7784100202707872,7.0,33.789139828513804,129.62,0.0,17.201002431486554,19.93591408378883,-36.97999266718264,70.21151805012968,90.2777148022304
1786,Nn1cnc2cc3ccccc3cc2c1=O,,0,False,4,unlabeled_class_0,0.5030052658287294,60.91,1.0,-0.2264647441950813,3.0,21.54069573925456,60.91,0.0,5.842670270266239,9.660080961842617,-26.549365006649943,48.12184443184522,87.29578290204488
1787,O=C(/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,,0,False,4,unlabeled_class_0,0.8435852417280479,38.77,3.0,-0.4498027434364508,3.0,24.1791691874945,38.77,14.26826309167192,14.373635638450576,30.689544578126963,-34.785084550994284,57.06921010328733,102.26025532850494
1788,O=C(C[C@H]1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1)N1CCC2(CC1)OCCO2,,0,False,2,unlabeled_class_0,1.0016782979643706,84.86000000000001,4.0,-0.6094964578253543,6.0,32.78032845584385,84.86000000000001,19.06280027574374,14.373635638450576,58.77261412486948,-37.68704728362023,62.447537357655214,107.43380085773504
1789,O=C(CCCN1C[C@H]2CC[C@@H](CC2)C1)c1ccc(F)cc1,,0,False,3,unlabeled_class_0,0.320958646055706,20.31,1.0,-0.0869140775110257,2.0,13.664501707190825,20.31,9.184952231746642,4.899909730850477,30.317423894953144,-21.5739106613158,35.56941740041208,75.87004370508811
1790,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,,0,False,4,unlabeled_class_0,0.7090607260086622,58.1,2.0,-0.4679820476597985,3.0,26.105993632800953,58.1,9.184952231746642,4.983978520947208,39.86850206369171,-36.04999892600901,61.75376684588892,133.25444542037138
1791,O=C(CCCN1CCC(C(=O)c2ccc(F)cc2)CC1)c1ccc(F)cc1,,0,False,1,unlabeled_class_0,0.5039330014638652,37.38,2.0,-0.1698656036126939,3.0,21.976062762287533,37.38,18.369904463493285,4.899909730850477,36.10066884131808,-42.78524252378555,62.09892841105081,158.8399887247016
1792,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,,0,False,3,unlabeled_class_0,0.7937675530407958,40.540000000000006,2.0,-0.3999211024343977,3.0,26.8666685224996,40.540000000000006,27.46272476961181,10.006437125691182,35.42395128979385,-52.7160608742179,72.00311307677663,121.06298308292858
1793,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,,0,False,3,unlabeled_class_0,0.720281959963486,58.1,2.0,-0.4700897021515841,3.0,25.305694209528156,58.1,9.184952231746642,9.883888251797686,39.86850206369171,-38.04625812021689,62.40066320612971,139.811830310954
1794,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccc(F)cc1)c1ccc(F)cc1,,0,False,4,unlabeled_class_0,0.8107702360944642,52.650000000000006,2.0,-0.4066156020122215,4.0,27.464987120080227,52.650000000000006,18.369904463493285,15.116608065707286,48.43222006558713,-45.433986189646355,70.35548354621992,176.27922077386242
1795,O=C(CCCN1CCN(C(=O)OC2CCCCC2)CC1)c1ccc(F)cc1,,0,False,3,unlabeled_class_0,0.85734525025623,49.85000000000001,3.0,-0.5498636859661045,4.0,25.73887013321828,49.85000000000001,18.716352369618512,9.636772684650529,60.50405289631548,-28.743560810455183,51.87558598204719,113.66509605132671
1796,O=C(CCCN1CCN(c2cc3ccccc3cn2)CC1)c1ccc(F)cc1,,0,False,2,unlabeled_class_0,0.5547299370704719,36.440000000000005,1.0,-0.1937263751911608,4.0,23.483988920288287,36.440000000000005,9.184952231746642,4.899909730850477,48.3909152277255,-29.630860139255432,53.4050536927184,95.80249407744716
1797,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,,0,False,4,unlabeled_class_0,0.5383869310753107,36.440000000000005,1.0,-0.1946416957576493,4.0,21.893776175075864,36.440000000000005,9.184952231746642,4.899909730850477,48.3909152277255,-26.77913695406535,48.5325798285727,92.3193119740036
1798,O=C(CCCN1CCN2CCC[C@H]2C1)c1ccc(F)cc1,,0,False,3,unlabeled_class_0,0.4065129395213333,23.550000000000004,1.0,-0.1004735913879042,3.0,16.57603605065232,23.550000000000004,9.184952231746642,4.899909730850477,54.34868726677672,-24.18078279487708,41.02383188224412,86.5512991894505
1799,O=C(CCCN1CCN2Cc3[nH]c4ccccc4c3C[C@H]2C1)c1ccc(F)cc1,,0,False,4,unlabeled_class_0,0.5885003427457666,39.34,1.0,-0.1992490931562796,3.0,22.699456087324887,39.34,9.184952231746642,9.883888251797686,52.78790938181136,-29.384128312890397,54.56528517206604,93.03702061512524
1800,O=C(CCCl)NCCc1ccccc1,,0,False,2,unlabeled_class_0,0.350542486446755,29.1,1.0,-0.1896724694731439,1.0,17.140408408833327,29.1,4.794537184071822,5.316788604006331,18.33193958023442,-21.657748974673535,35.83058511807291,36.92497965709117
1801,O=C(CCCl)NCc1ccccc1,,0,False,1,unlabeled_class_0,0.3464290443243545,29.1,1.0,-0.1963784729009017,1.0,17.62159659846307,29.1,4.794537184071822,5.316788604006331,11.787183174321845,-22.54071450529219,36.86468364823997,36.14854781544957
1802,O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,,0,False,3,unlabeled_class_0,0.9465189622760904,47.02000000000001,2.0,-0.469361885363414,5.0,29.463125760627992,72.32000000000001,23.07230972193699,10.006437125691182,66.68894698588153,-46.71999479072787,69.74152996012106,98.52190018871528
1803,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,,0,False,1,unlabeled_class_0,0.7635084307509261,83.12,2.0,-0.3729786937250605,4.0,29.76454962995331,83.12,9.589074368143644,5.316788604006331,23.343094385562793,-35.25220445631584,61.38285788932866,124.0090710825196
1804,O=C(CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13)c1ccccc1,,0,False,2,unlabeled_class_0,0.6527228608589544,40.540000000000006,2.0,-0.2768284635509547,3.0,19.803943447168464,40.540000000000006,9.901064578912528,5.106527394840706,34.921035713029234,-33.721137610975184,56.64025609708719,85.59005000853683
1805,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,,0,False,1,unlabeled_class_0,1.2518179915740657,51.24000000000001,4.0,-0.5545774494586359,5.0,35.19541903039164,51.24000000000001,19.005126045471968,19.110498592250625,55.2858490853155,-46.490024757883006,76.14858801083066,115.31840712037751
1806,O=C(COc1ccc(Cl)cc1)OCCN[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,,0,False,4,unlabeled_class_0,0.8805254909657899,47.56,3.0,-0.397569291173839,4.0,22.834490786020396,47.56,14.26826309167192,14.790514511606428,31.26675087527361,-28.056296551051,47.451415615844645,58.27404077445068
1807,O=C(Cc1ccc(C(F)(F)F)cc1)N1CCCC[C@H]1CN1CCCC1,,0,False,1,unlabeled_class_0,0.663558422932656,23.550000000000004,1.0,-0.3458084101641969,2.0,21.28919127087307,23.550000000000004,17.96578232709628,9.799819461700954,47.92786564385072,-30.25347218116052,44.07698251579124,29.384844604136443
1808,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCC[C@H]1CN1CCCC1,,0,False,3,unlabeled_class_0,0.4164704295217203,23.550000000000004,1.0,-0.1665364757591338,2.0,17.530511581138146,23.550000000000004,4.794537184071822,9.799819461700954,47.92786564385072,-22.049232014161873,35.333160251309835,32.94698491129819
1809,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCN(CCO)C[C@@H]1CN1CC[C@@H](O)C1,,1,False,3,unlabeled_class_1,0.9210139977040772,67.25000000000001,3.0,-0.3827432640364785,5.0,25.888221646868153,67.25000000000001,15.007591973753234,15.112964520531888,95.38594773438156,-39.5408591291402,64.71244955102227,130.32773942503428
1810,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@H]1CN1CCCC1,,1,False,3,unlabeled_class_1,0.6476396311623612,52.23,1.0,-0.2983176932581388,3.0,24.97293712698766,52.23,4.794537184071822,14.783797982648162,51.85398185659717,-27.85917602550945,50.45769189232024,58.63450485397018
1811,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@H]1CN1CC[C@@H](O)C1,,1,False,0,unlabeled_class_1,0.8491386240477473,72.46000000000001,2.0,-0.4064218361838234,4.0,28.835397352233755,72.46000000000001,9.901064578912528,14.990415646638391,63.06447563918618,-39.76777168155627,66.3340924924927,111.78841799042672
1812,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccccc2[C@H]1CN1CCCC1,,0,False,4,unlabeled_class_0,0.442390547218737,23.550000000000004,1.0,-0.1694658299190514,2.0,20.01052319191167,23.550000000000004,4.794537184071822,9.799819461700954,41.88602481470276,-24.68054954395812,41.04491171918217,34.52804869051524
1813,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2[C@H]1CN1CCCC1,,0,False,1,unlabeled_class_0,0.66800297184036,36.690000000000005,2.0,-0.2492983863223411,3.0,23.550892014558137,36.690000000000005,9.211688121125167,14.216970398754302,41.88602481470276,-31.69709595195758,51.28690834490021,56.21524645566183
1814,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2[C@H]1CN1CC[C@@H](O)C1,,0,False,1,unlabeled_class_0,0.8695011945692867,56.92,3.0,-0.3574101831681553,4.0,26.897114968101253,56.92,14.318215515965877,14.42358806274453,53.09651859729176,-42.9167364407906,66.11290807432383,107.74067079234624
1815,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2sccc2[C@H]1CN1CCCC1,,0,False,4,unlabeled_class_0,0.444483771789447,23.550000000000004,1.0,-0.1723473872004743,3.0,19.776542102309502,51.790000000000006,4.794537184071822,9.799819461700954,41.88602481470276,-29.209990568515696,43.88734119562492,34.677363820412545
1816,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2[C@H]1CN1CCCC1,,0,False,4,unlabeled_class_0,0.6210671687245584,41.370000000000005,1.0,-0.2593711549722698,3.0,24.800241500755774,41.370000000000005,4.794537184071822,14.366919109492308,51.437102983441314,-23.13679326533922,43.51587789843486,41.495497459748826
1817,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2[C@H]1CN1CC[C@@H](O)C1,,1,False,1,unlabeled_class_1,0.822566937303046,61.60000000000001,2.0,-0.3674677916138293,4.0,27.978701285019294,61.60000000000001,9.901064578912528,14.573536773482536,62.64759676603032,-35.44870410930574,56.76839664662992,83.88326057627879
1818,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ncnc2[C@H]1CN1CCCC1,,0,False,4,unlabeled_class_0,0.6090567882329239,54.260000000000005,1.0,-0.2363714038275785,4.0,23.74243564731994,54.260000000000005,4.794537184071822,9.799819461700954,56.650488079096185,-27.130371369928746,47.22315843750635,49.85034237469365
1819,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3ncn[nH]3)CS[C@H]12,,1,False,4,unlabeled_class_1,1.3650472654449062,128.28000000000003,4.0,-0.8845792545291161,8.0,44.576780280356374,207.1200000000001,19.49013894705617,10.423315998847038,65.8928648655056,-63.41493313395386,94.79168081886904,182.47786651103272
1820,O=C(Cn1ccnc1)c1ccc2ccccc2c1,,0,False,3,unlabeled_class_0,0.3880280727833981,34.89,1.0,-0.1173483207550699,2.0,19.10477899817876,34.89,4.794537184071822,4.567099647791355,15.3343231151035,-21.71191189449092,40.63451714139472,59.48006672907307
1821,O=C(NC(=O)c1ccccc1)NC1CCN(Cc2ccc3ccccc3c2)CC1,,0,False,3,unlabeled_class_0,0.748592980941531,61.440000000000005,2.0,-0.5388932016791801,3.0,27.845398756016145,61.440000000000005,9.589074368143644,5.316788604006331,35.96955761351317,-28.96465807405509,56.48371831597033,85.03879538474608
1822,O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,,0,False,3,unlabeled_class_0,0.5943358673440995,41.57000000000001,2.0,-0.2657508865505537,3.0,22.007685208555984,41.57000000000001,9.53140013787187,10.05365155780638,50.199879012878114,-28.276780242824913,47.87866317966119,68.04588384832569
1823,O=C(NCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)c1ccc(F)cc1,,0,False,2,unlabeled_class_0,0.892631354852374,70.13,2.0,-0.6468091171347052,3.0,29.14481815508409,70.13,9.184952231746642,15.200676855804016,46.537193252590846,-37.918509576429905,62.95770061469763,131.9611208005955
1824,O=C(NCCN1CCN(c2ncccn2)CC1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,,0,False,3,unlabeled_class_0,0.7128028659285293,61.36000000000001,1.0,-0.4153384853573778,5.0,22.24440264942458,61.36000000000001,4.794537184071822,10.216698334856808,60.04358493757184,-16.750110375271724,40.50299915846834,67.53074156168483
1825,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,,0,False,3,unlabeled_class_0,0.5916115477844033,41.57000000000001,2.0,-0.2690583452358605,3.0,22.007271518125805,41.57000000000001,9.53140013787187,10.05365155780638,50.199879012878114,-27.369303335762623,45.19591910783199,67.72298982461302
1826,O=C(NCCc1ccc(O)c(O)c1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,,0,False,0,unlabeled_class_0,1.0645273551665826,69.56,3.0,-0.6375893318140232,3.0,24.52386479799571,69.56,15.007591973753234,15.529843393687743,22.664990924945492,-42.80740238261703,67.77156186463735,125.10957934698683
1827,O=C(NCc1ccccc1)OCCO,,0,False,0,unlabeled_class_0,0.8269896643437877,58.56,3.0,-0.5968090567832696,3.0,26.477781139841397,58.56,14.637927532712576,15.160178952647083,24.413531394804956,-29.5937171535804,53.90509576797848,106.14606448723882
1828,O=C(Nc1ccc(O)cc1)C(Cl)(Cl)Cl,,0,False,1,unlabeled_class_0,0.7491905014242984,49.33,2.0,-0.4362904647139814,2.0,28.710233400565997,49.33,9.901064578912528,10.423315998847038,14.806243059721982,-40.77454942215743,53.39948010147963,88.91848360004691
1829,O=C(O)[C@@H]1CCN1[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,,0,False,4,unlabeled_class_0,0.6131324152772962,40.54,2.0,-0.3792061892743467,2.0,15.123314218867373,40.54,9.901064578912528,5.106527394840706,34.101264901086914,-24.25362392935739,41.39266878105979,91.9622203130768
1830,O=C(O)CCCC[C@H]1SC[C@@H]2NC(=O)N[C@@H]21,,0,False,2,unlabeled_class_0,0.9709653379505444,78.42999999999999,3.0,-0.7831603965603977,3.0,26.79737773190452,103.73,14.69560176298435,15.740104602853368,40.19342049015551,-47.46493531319815,72.60244268014151,167.4371032847578
1831,O=C(O)CCCCCCCC(=O)O,,1,False,4,unlabeled_class_1,0.978971262114928,74.6,4.0,-0.7019829336157818,2.0,25.07167156515316,74.6,19.802129157825057,10.213054789681411,22.15166536558511,-53.72301271579707,76.41016536909223,203.843483182542
1832,O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,,0,False,3,unlabeled_class_0,0.6837205426915968,49.33,2.0,-0.4051893979480327,2.0,23.04966238090514,49.33,9.901064578912528,10.423315998847038,17.62058908870513,-34.894512440405855,60.77216385729217,106.27007996343389
1833,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,,0,False,0,unlabeled_class_0,0.9060090280185747,74.68,4.0,-0.6177340477257227,3.0,28.27051242047661,74.68,19.490138947056177,5.106527394840706,34.334858278258615,-47.56520723804433,67.47121221041593,167.01461069526445
1834,O=C(O)COCCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,,1,False,3,unlabeled_class_1,0.9393413779932528,53.010000000000005,3.0,-0.4253332928065347,4.0,28.21191393563015,53.010000000000005,14.637927532712576,9.843390348640757,66.81319810308221,-40.79295275130173,68.90360435409694,107.36166099168766
1835,O=C(O)c1cc(=O)c2cc(OC[C@H](O)COc3cccc4oc(C(=O)O)cc(=O)c34)ccc2o1,,1,False,1,unlabeled_class_1,2.6338735087698137,173.71,11.0,-1.2919392988631366,9.0,62.288355414125235,173.71,43.21668433437255,33.62760996622891,46.575923077199946,-98.45045247015918,142.56855478007478,349.56448359153
1836,O=C(O)c1cc(=O)c2ccccc2[nH]1,,0,False,3,unlabeled_class_0,0.8212724311416422,70.16,3.0,-0.5159925358013236,2.0,26.513147105617552,70.16,9.901064578912528,10.090505915787912,16.059811203739763,-41.54410145219265,62.05470989796922,149.40327271184856
1837,O=C(O)c1cc(=O)c2ccccc2o1,,0,False,4,unlabeled_class_0,0.9351405894891108,67.51,4.0,-0.5131376059114315,3.0,29.081937615927977,67.51,14.318215515965877,9.523678331894054,11.075832682792557,-44.66853963448806,65.5056050769256,164.5125642017244
1838,O=C(O)c1ccccc1Oc1ccccc1,,0,False,4,unlabeled_class_0,0.803995444988366,46.53,3.0,-0.4808368992469535,2.0,24.686923408888184,46.53,14.637927532712578,9.843390348640757,11.075832682792557,-31.687080934421456,52.57536190187402,98.67793262384356
1839,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,1,False,4,unlabeled_class_1,1.1183073273775572,74.57000000000001,3.0,-0.5141127623089927,4.0,29.72104032012317,74.57000000000001,14.291479626587348,19.89032537748887,41.82195795423421,-44.65556391683744,71.28128174144214,182.9747361836893
1840,O=C(O[C@H]1CN2CCC1CC2)c1ccccc1,,0,False,4,unlabeled_class_0,0.5521279759352499,29.54,2.0,-0.2784896012753992,3.0,17.30549096520522,29.54,9.53140013787187,4.736862953800049,36.607450624288354,-15.891476191326396,31.518250294591645,47.43466288463598
1841,O=C(OCC(Cl)(Cl)Cl)OCC(Cl)(Cl)Cl,,0,False,4,unlabeled_class_0,0.8700914934994779,35.53,3.0,-0.6625938366592481,3.0,38.896488420451576,35.53,14.26826309167192,9.473725907600098,26.95420142962414,-39.60290481641002,48.08315570924218,52.577661218819856
1842,O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1,,0,False,1,unlabeled_class_0,0.8315536727749793,49.77,3.0,-0.3767668175338183,4.0,25.82655210181972,49.77,14.637927532712576,9.843390348640757,42.21689359589367,-23.290295167377796,45.81355411340045,61.352832794238395
1843,O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1,,0,False,0,unlabeled_class_0,0.7075655996216932,36.690000000000005,2.0,-0.2973530239831985,3.0,24.52794492157316,36.690000000000005,9.211688121125167,9.317060667903824,41.88602481470276,-25.546218786182894,48.61593439388007,62.492471094714325
1844,O=C(c1ccc(F)cc1)C1CCN(CCCn2c(=O)[nH]c3cc(Cl)ccc32)CC1,,0,False,4,unlabeled_class_0,0.7228358200797906,58.1,2.0,-0.4713925199114687,3.0,26.90540035295087,58.1,9.184952231746642,9.883888251797686,39.86850206369171,-42.308902806420654,66.21377207705743,141.40433189647612
1845,O=C(c1ccc(F)cc1)C1CCN(CCCn2c(=O)[nH]c3ccccc32)CC1,,0,False,4,unlabeled_class_0,0.7238197716743152,58.1,2.0,-0.4658364150635784,3.0,26.08782479487997,58.1,9.184952231746642,9.883888251797686,39.86850206369171,-38.45472816913884,63.99053632762289,142.86202720042647
1846,O=C(c1ccccn1)N1CCN(Cc2ccccc2)CC1,,0,False,0,unlabeled_class_0,0.5157045188830266,36.440000000000005,1.0,-0.2017868156519371,3.0,21.066482001813696,36.440000000000005,4.794537184071822,4.899909730850477,46.87000333564996,-17.37700313962018,38.878513098877946,47.02035736426063
1847,O=C(c1ccccn1)c1cnn2c(-c3ccncc3)ccnc12,,0,False,0,unlabeled_class_0,0.5253372168612667,73.04,1.0,-0.1234359559045205,5.0,24.87714768004782,73.04,4.794537184071822,0.0,30.34926021112322,-27.763751428524124,50.881902908649735,88.78830588248724
1848,O=C(c1cccnc1)N1CCOCC1,,0,False,0,unlabeled_class_0,0.5299578993889933,42.43000000000001,2.0,-0.2044591624388067,3.0,19.390488906794797,42.43000000000001,9.53140013787187,9.636772684650529,42.09434472200017,-26.654381928813677,42.74148943214,88.18063090950503
1849,O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1,,0,False,2,unlabeled_class_0,0.8472486826355611,62.470000000000006,2.0,-0.3392469365908129,5.0,27.276978940217315,62.470000000000006,9.211688121125167,9.317060667903824,46.45115654898208,-22.813832723277365,50.192036691473774,65.92920949512028
